Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,label
131.202.240.84,5353,224.0.0.251,5353,17,3003384,43.9504239218,0.998873271,1501692,707205.776135914,2001762,1001622,1501692,707205.776135914,2001762,1001622,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3003368,43.9506580612,0.9988785923,1501684,707610.241214752,2002040,1001328,1501684,707610.241214752,2002040,1001328,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3003364,43.9507165965,0.9988799226,1501682,707676.709252184,2002085,1001279,1501682,707676.709252184,2002085,1001279,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3003348,43.950950739,0.9988852441,1501674,707982.179381656,2002293,1001055,1501674,707982.179381656,2002293,1001055,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.185,137,131.202.243.255,137,17,4550514,43.9510789331,0.8790215787,1516838,1327778.9784196,3050025,749762,1516838,1327778.9784196,3050025,749762,0,0,0,0,1500489,0,1500489,1500489,3050025,0,3050025,3050025,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3003331,43.9511995181,0.9988908981,1501665.5,707224.868019006,2001749,1001582,1501665.5,707224.868019006,2001749,1001582,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3003310,43.9515068375,0.9988978827,1501655,708105.215961583,2002361,1000949,1501655,708105.215961583,2002361,1000949,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,2002189,43.9518946513,0.9989066966,2002189,0,2002189,2002189,2002189,0,2002189,2002189,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3003281,43.9519312379,0.9989075281,1501640.5,708148.349475235,2002377,1000904,1501640.5,708148.349475235,2002377,1000904,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3003246,43.9524434562,0.9989191695,1501623,707603.170146941,2001974,1001272,1501623,707603.170146941,2001974,1001272,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3003246,43.9524434562,0.9989191695,1501623,708076.931690336,2002309,1000937,1501623,708076.931690336,2002309,1000937,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,3003234,43.9526190766,0.9989231608,1501617,706879.092803005,2001456,1001778,1501617,706879.092803005,2001456,1001778,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,2002156,43.9526190766,0.9989231608,2002156,0,2002156,2002156,2002156,0,2002156,2002156,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3003230,43.9526776171,0.9989244913,1501615,708072.689049648,2002298,1000932,1501615,708072.689049648,2002298,1000932,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3003211,43.9529556864,0.9989308111,1501605.5,707554.379779039,2001922,1001289,1501605.5,707554.379779039,2001922,1001289,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,3003195,43.9531898528,0.998936133,1501597.5,706901.013113222,2001452,1001743,1501597.5,706901.013113222,2001452,1001743,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3003188,43.9532923014,0.9989384614,1501594,707412.25131602,2001810,1001378,1501594,707412.25131602,2001810,1001378,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3003173,43.9535118356,0.9989434508,1501586.5,707390.331005803,2001787,1001386,1501586.5,707390.331005803,2001787,1001386,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3003147,43.9538923669,0.9989520992,1501573.5,707690.144281026,2001986,1001161,1501573.5,707690.144281026,2001986,1001161,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,3003131,43.9541265433,0.9989574214,1501565.5,707804.695579579,2002059,1001072,1501565.5,707804.695579579,2002059,1001072,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.94,5353,224.0.0.251,5353,17,3003115,43.9543607221,0.9989627437,1501557.5,707210.725883382,2001631,1001484,1501557.5,707210.725883382,2001631,1001484,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3003105,43.9545070852,0.9989660701,1501552.5,707113.145147578,2001557,1001548,1501552.5,707113.145147578,2001557,1001548,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3003105,43.9545070852,0.9989660701,1501552.5,707701.457989525,2001973,1001132,1501552.5,707701.457989525,2001973,1001132,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3003096,43.9546388127,0.9989690639,1501548,707016.271518556,2001484,1001612,1501548,707016.271518556,2001484,1001612,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.217,5353,224.0.0.251,5353,17,3003057,43.9552096414,0.9989820373,1501528.5,707328.105609059,2001685,1001372,1501528.5,707328.105609059,2001685,1001372,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,3003052,43.9552828256,0.9989837006,1501526,707764.390493051,2001991,1001061,1501526,707764.390493051,2001991,1001061,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3003048,43.9553413732,0.9989850312,1501524,708274.921589068,2002350,1000698,1501524,708274.921589068,2002350,1000698,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3003037,43.9555023798,0.9989886904,1501518.5,706947.682160781,2001406,1001631,1501518.5,706947.682160781,2001406,1001631,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3003034,43.9555462909,0.9989896884,1501517,708311.691141689,2002369,1000665,1501517,708311.691141689,2002369,1000665,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.94,5353,224.0.0.251,5353,17,3003032,43.955575565,0.9989903537,1501516,705798.633641352,2000591,1002441,1501516,705798.633641352,2000591,1002441,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002996,43.9561025056,0.9990023297,1501498,706611.806439717,2001148,1001848,1501498,706611.806439717,2001148,1001848,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002963,43.9565855457,0.9990133079,1501481.5,707123.044642515,2001493,1001470,1501481.5,707123.044642515,2001493,1001470,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,2001973,43.9566367778,0.9990144722,2001973,0,2001973,2001973,2001973,0,2001973,2001973,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.97,5353,224.0.0.251,5353,17,3002955,43.9567026479,0.9990159693,1501477.5,708132.793126049,2002203,1000752,1501477.5,708132.793126049,2002203,1000752,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002950,43.9567758371,0.9990176327,1501475,706962.531403185,2001373,1001577,1501475,706962.531403185,2001373,1001577,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3002948,43.9568051128,0.999018298,1501474,707253.859397034,2001578,1001370,1501474,707253.859397034,2001578,1001370,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002941,43.9569075783,0.9990206268,1501470.5,708458.062245395,2002426,1000515,1501470.5,708458.062245395,2002426,1000515,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002934,43.9570100442,0.9990229555,1501467,708501.195759047,2002453,1000481,1501467,708501.195759047,2002453,1000481,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002922,43.9571857011,0.9990269478,1501461,707036.070508429,2001411,1001511,1501461,707036.070508429,2001411,1001511,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.97,5353,224.0.0.251,5353,17,3002892,43.9576248496,0.9990369284,1501446,708389.47288762,2002353,1000539,1501446,708389.47288762,2002353,1000539,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.97,5353,224.0.0.251,5353,17,3002880,43.9578005115,0.9990409207,1501440,708410.686091056,2002362,1000518,1501440,708410.686091056,2002362,1000518,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002858,43.9581225619,0.99904824,1501429,708535.136884544,2002439,1000419,1501429,708535.136884544,2002439,1000419,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002857,43.9581372007,0.9990485727,1501428.5,706917.983675971,2001295,1001562,1501428.5,706917.983675971,2001295,1001562,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002838,43.9584153391,0.9990548941,1501419,706987.987247308,2001335,1001503,1501419,706987.987247308,2001335,1001503,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3002834,43.958473895,0.9990562249,1501417,707761.562065926,2001880,1000954,1501417,707761.562065926,2001880,1000954,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002822,43.9586495636,0.9990602174,1501411,707528.216828135,2001709,1001113,1501411,707528.216828135,2001709,1001113,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3002802,43.9589423478,0.9990668715,1501401,707177.491864666,2001451,1001351,1501401,707177.491864666,2001451,1001351,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3002800,43.9589716265,0.999067537,1501400,707748.834143865,2001854,1000946,1501400,707748.834143865,2001854,1000946,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,3002783,43.9592204965,0.9990731931,1501391.5,706988.694354089,2001308,1001475,1501391.5,706988.694354089,2001308,1001475,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,3002769,43.9594254503,0.9990778511,1501384.5,706983.03749984,2001297,1001472,1501384.5,706983.03749984,2001297,1001472,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002767,43.9594547296,0.9990785166,1501383.5,707745.298609959,2001835,1000932,1501383.5,707745.298609959,2001835,1000932,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.97,5353,224.0.0.251,5353,17,3002765,43.9594840089,0.999079182,1501382.5,707394.57364649,2001586,1001179,1501382.5,707394.57364649,2001586,1001179,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,2001841,43.9595352478,0.9990803465,2001841,0,2001841,2001841,2001841,0,2001841,2001841,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3002757,43.9596011266,0.9990818438,1501378.5,707128.701496764,2001394,1001363,1501378.5,707128.701496764,2001394,1001363,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,3002748,43.9597328847,0.9990848383,1501374,707337.297997214,2001537,1001211,1501374,707337.297997214,2001537,1001211,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002740,43.9598500037,0.9990875001,1501370,708434.727721616,2002309,1000431,1501370,708434.727721616,2002309,1000431,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3002735,43.9599232033,0.9990891637,1501367.5,707118.802001828,2001376,1001359,1501367.5,707118.802001828,2001376,1001359,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002733,43.9599524833,0.9990898292,1501366.5,707695.801135276,2001783,1000950,1501366.5,707695.801135276,2001783,1000950,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,3002730,43.9599964033,0.9990908273,1501365,707374.067549836,2001554,1001176,1501365,707374.067549836,2001554,1001176,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,3002729,43.9600110433,0.9990911601,1501364.5,707640.646806343,2001742,1000987,1501364.5,707640.646806343,2001742,1000987,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.97,5353,224.0.0.251,5353,17,3002728,43.9600256833,0.9990914928,1501364,707465.99143139,2001618,1001110,1501364,707465.99143139,2001618,1001110,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.206,5353,224.0.0.251,5353,17,3002725,43.9600696034,0.999092491,1501362.5,706961.824296404,2001260,1001465,1501362.5,706961.824296404,2001260,1001465,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.217,5353,224.0.0.251,5353,17,3002724,43.9600842435,0.9990928237,1501362,707304.77108528,2001502,1001222,1501362,707304.77108528,2001502,1001222,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002716,43.9602013644,0.9990954856,1501358,707779.946842237,2001834,1000882,1501358,707779.946842237,2001834,1000882,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,3002709,43.9603038456,0.9990978147,1501354.5,707633.575738532,2001727,1000982,1501354.5,707633.575738532,2001727,1000982,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002707,43.9603331261,0.9990984801,1501353.5,707534.580789165,2001656,1001051,1501353.5,707534.580789165,2001656,1001051,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.206,5353,224.0.0.251,5353,17,3002702,43.9604063274,0.9991001438,1501351,706971.01668456,2001255,1001447,1501351,706971.01668456,2001255,1001447,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.97,5353,224.0.0.251,5353,17,3002682,43.960699135,0.9991067985,1501341,707738.934648928,2001788,1000894,1501341,707738.934648928,2001788,1000894,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002670,43.9608748214,0.9991107914,1501335,708571.906437166,2002371,1000299,1501335,708571.906437166,2002371,1000299,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002662,43.9609919465,0.9991134533,1501331,707497.104129763,2001607,1001055,1501331,707497.104129763,2001607,1001055,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002654,43.9611090722,0.9991161153,1501327,707796.917404986,2001815,1000839,1501327,707796.917404986,2001815,1000839,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002652,43.9611383537,0.9991167808,1501326,707078.4969153,2001306,1001346,1501326,707078.4969153,2001306,1001346,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002645,43.9612408393,0.99911911,1501322.5,708569.785116822,2002357,1000288,1501322.5,708569.785116822,2002357,1000288,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3002643,43.961270121,0.9991197755,1501321.5,707073.547167832,2001298,1001345,1501321.5,707073.547167832,2001298,1001345,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002643,43.961270121,0.9991197755,1501321.5,707733.98490146,2001765,1000878,1501321.5,707733.98490146,2001765,1000878,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.97,5353,224.0.0.251,5353,17,3002628,43.961489735,0.9991247667,1501314,707762.976279489,2001778,1000850,1501314,707762.976279489,2001778,1000850,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002623,43.9615629401,0.9991264305,1501311.5,707779.239735456,2001787,1000836,1501311.5,707779.239735456,2001787,1000836,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.97,5353,224.0.0.251,5353,17,2001738,43.9617971982,0.9991317545,2001738,0,2001738,2001738,2001738,0,2001738,2001738,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002602,43.9618704044,0.9991334183,1501301,707010.614664306,2001233,1001369,1501301,707010.614664306,2001233,1001369,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002602,43.9618704044,0.9991334183,1501301,706724.943524707,2001031,1001571,1501301,706724.943524707,2001031,1001571,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.97,5353,224.0.0.251,5353,17,3002599,43.9619143282,0.9991344166,1501299.5,706984.451713402,2001213,1001386,1501299.5,706984.451713402,2001213,1001386,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002596,43.9619582521,0.9991354148,1501298,706378.461201925,2000783,1001813,1501298,706378.461201925,2000783,1001813,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3002589,43.9620607416,0.9991377441,1501294.5,707028.292333836,2001239,1001350,1501294.5,707028.292333836,2001239,1001350,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002580,43.9621925144,0.999140739,1501290,706440.68659867,2000819,1001761,1501290,706440.68659867,2000819,1001761,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3002577,43.9622364389,0.9991417372,1501288.5,707513.36758573,2001576,1001001,1501288.5,707513.36758573,2001576,1001001,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002574,43.9622803634,0.9991427355,1501287,706782.926280764,2001058,1001516,1501287,706782.926280764,2001058,1001516,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3002568,43.9623682128,0.9991447321,1501284,707470.234072077,2001541,1001027,1501284,707470.234072077,2001541,1001027,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.97,5353,224.0.0.251,5353,17,3002546,43.9626903301,0.999152053,1501273,707019.09994568,2001211,1001335,1501273,707019.09994568,2001211,1001335,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002513,43.963173515,0.9991630344,1501256.5,706284.416000028,2000675,1001838,1501256.5,706284.416000028,2000675,1001838,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.97,5353,224.0.0.251,5353,17,2001675,43.963180836,0.9991632008,2001675,0,2001675,2001675,2001675,0,2001675,2001675,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,3002470,43.9638031354,0.999177344,1501235,707992.078876593,2001861,1000609,1501235,707992.078876593,2001861,1000609,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002455,43.9640227747,0.9991823358,1501227.5,707697.215348838,2001645,1000810,1501227.5,707697.215348838,2001645,1000810,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,3002454,43.9640374174,0.9991826686,1501227,707994.907303718,2001855,1000599,1501227,707994.907303718,2001855,1000599,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,2001636,43.9640374174,0.9991826686,2001636,0,2001636,2001636,2001636,0,2001636,2001636,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002452,43.9640667028,0.9991833342,1501226,706744.74251458,2000970,1001482,1501226,706744.74251458,2000970,1001482,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,2001628,43.9642131305,0.9991866621,2001628,0,2001628,2001628,2001628,0,2001628,2001628,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002440,43.9642424162,0.9991873276,1501220,706768.78414514,2000981,1001459,1501220,706768.78414514,2000981,1001459,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,2001623,43.9643229519,0.999189158,2001623,0,2001623,2001623,2001623,0,2001623,2001623,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,2001621,43.9643668806,0.9991901564,2001621,0,2001621,2001621,2001621,0,2001621,2001621,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,2001615,43.9644986673,0.9991931515,2001615,0,2001615,2001615,2001615,0,2001615,2001615,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.206,5353,224.0.0.251,5353,17,3002417,43.964579204,0.9991949819,1501208.5,706087.840314858,2000488,1001929,1501208.5,706087.840314858,2000488,1001929,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,3002413,43.9646377763,0.9991963131,1501206.5,707229.110659693,2001293,1001120,1501206.5,707229.110659693,2001293,1001120,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002412,43.9646524195,0.9991966459,1501206,707194.462427415,2001268,1001144,1501206,707194.462427415,2001268,1001144,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002411,43.9646670626,0.9991969787,1501205.5,707250.323863129,2001307,1001104,1501205.5,707250.323863129,2001307,1001104,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002411,43.9646670626,0.9991969787,1501205.5,707678.830572528,2001610,1000801,1501205.5,707678.830572528,2001610,1000801,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.206,5353,224.0.0.251,5353,17,3002410,43.9646817057,0.9991973115,1501205,706109.760625075,2000500,1001910,1501205,706109.760625075,2000500,1001910,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002409,43.9646963488,0.9991976443,1501204.5,707217.796951194,2001283,1001126,1501204.5,707217.796951194,2001283,1001126,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,3002401,43.9648134943,0.9992003067,1501200.5,707220.625378319,2001281,1001120,1501200.5,707220.625378319,2001281,1001120,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,2001584,43.9651795778,0.9992086268,2001584,0,2001584,2001584,2001584,0,2001584,2001584,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002344,43.9656481736,0.9992192767,1501172,708016.120507153,2001815,1000529,1501172,708016.120507153,2001815,1000529,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002342,43.9656774611,0.9992199423,1501171,707477.305139889,2001433,1000909,1501171,707477.305139889,2001433,1000909,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.206,5353,224.0.0.251,5353,17,3002340,43.9657067487,0.9992206079,1501170,707016.271518556,2001106,1001234,1501170,707016.271518556,2001106,1001234,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3002333,43.9658092557,0.9992229376,1501166.5,707397.402073615,2001372,1000961,1501166.5,707397.402073615,2001372,1000961,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002312,43.9661167793,0.9992299268,1501156,707932.681906973,2001740,1000572,1501156,707932.681906973,2001740,1000572,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002295,43.9663657302,0.9992355848,1501147.5,706761.005970547,2000903,1001392,1501147.5,706761.005970547,2000903,1001392,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.97,5353,224.0.0.251,5353,17,2001522,43.9665414619,0.9992395787,2001522,0,2001522,2001522,2001522,0,2001522,2001522,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,2001520,43.9665853951,0.9992405772,2001520,0,2001520,2001520,2001520,0,2001520,2001520,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.64,5353,224.0.0.251,5353,17,3002280,43.9665853951,0.9992405772,1501140,707508.417838262,2001424,1000856,1501140,707508.417838262,2001424,1000856,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002277,43.9666293283,0.9992415756,1501138.5,706687.466865304,2000842,1001435,1501138.5,706687.466865304,2000842,1001435,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.206,5353,224.0.0.251,5353,17,3002272,43.9667025506,0.9992432398,1501136,706717.872456895,2000861,1001411,1501136,706717.872456895,2000861,1001411,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.206,5353,224.0.0.251,5353,17,3002270,43.9667318396,0.9992439054,1501135,707021.928372805,2001075,1001195,1501135,707021.928372805,2001075,1001195,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.225,5353,224.0.0.251,5353,17,3002257,43.9669222189,0.9992482322,1501128.5,707272.951280126,2001246,1001011,1501128.5,707272.951280126,2001246,1001011,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.206,5353,224.0.0.251,5353,17,3002255,43.9669515081,0.9992488979,1501127.5,706623.827254997,2000786,1001469,1501127.5,706623.827254997,2000786,1001469,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.84,5353,224.0.0.251,5353,17,3002255,43.9669515081,0.9992488979,1501127.5,706854.344065664,2000949,1001306,1501127.5,706854.344065664,2000949,1001306,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.97,5353,224.0.0.251,5353,17,2001501,43.9670027644,0.9992500628,2001501,0,2001501,2001501,2001501,0,2001501,2001501,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
